id,folding
tRNA_tdbR00000296-Azospirillum_lipoferum-193-Asn-QUU,(((((((((((((.......))))))((((.......))))......(((((.......))))))))))))....
tRNA_tdbR00000430-Halobacterium_salinarum-2242-Thr-GGU,(((((((..((((.......)))).((((((.....)))))).....(((((.......))))))))))))....
tRNA_tdbR00000210-Enterobacteria_phage_T5-10726-Leu-UAG,(((((((...................(((((.........)))))............(((((.......))))))))))))....
RNaseP_S.putrefaciens,......((((.(((..((.((.(((((....))))).)).))...)))..))))...............((((((...)))))).((((....)))).........................(((((((.((((....)))).))))))..)((((....((((((.......))))))(((((((((....))).)))).))...........))))..((((..((((......(((((((....(((.....)))..))))))).....))))))))..((((((((....))))))))..............((((......))))..((((....))))..........
tRNA_tdbR00000529-Triticum_aestivum-4565-Ini-CAU,(((((((..((((.......)))).(((((.......))))).....(((((.......))))))))))))....
srp_Pris.paci._GSP-54126,.(((......(.(((.(((.(....).))).))).)....)))..((((((((.(..(((((...(((((((....(((.((((...(((((((((..((..((((((((((.((((..((((((((((((.(((((..((((((....))))))..))))).))))........(((((...(.(((....(((....)))....))))...))))).))))))))....))))))))).))..))))).))))))))).)))).)))))))))).....)))))..)))))))))..
5s_Photorhabdus-luminescens-3,.(((((((((((....)).((((....)))).((((((((((.....((.((.((...........)))).)).....)))))))))).(((............)))..)))))))))
tmRNA_Baci.subt._Z99121_1-360,..........................................(((...(((((.....)))))......)))..........(((((..........)))))..........((((((....((((((......).)))))(.((((((((.(((((.......))))).).))))))).)..........))))))(((((((((........)))))))))................................(((....)))........(((((...((...........))...)))))...........................(((((((((.......))))).))))...
tmRNA_Burk.pseu._TRW-28450_1-370,(((((((............((((((.......((((((.((((.((((((((........)))).................((((................)))).......))))))))...))))))...))))))........(((((((.......(((....)).(((((....)))))........).....)))))))...(((((((((.(.....).))))))))).........................((((((.....(((((((((....(((................................)))))))))))))))))).....(((((.......))))))))))))....
srp_Legi.pneu._CP000675,(((((((((((((((.(((((((((((((((((((.......))))))(((....)))..................)))))).)).)))))....)))))))))))))))...
srp_Taen.gutt._CK235759,..(((((((((............((..........))....................(((((((.....)))))))..))))))))).........((((.((.......)).)))).(((((.(((((.(((((((....))))))).))))).)))))..................((((((((((.....(((((........)))))((((((...(((..(((....)))..)))......))))))....))..))))))))..
RNaseP_SM-A1214,........(((((((((.(((((((((((((((((((...)))))).((((....)))).......((((((...........((((((((....))))))..))......(((((((.......)))))))......)))).............)).........))))).................................)))))))).)))..)))))).........((.((((((((....)))))))).))..................................
5s_Fusobacterium-varium-1,(((((((((.......(((((....(..((((.............))))..).....)))))..............((.(((((....))))).))...........))))))))).
5s_Fusarium-pseudograminearum-5,(((((((((...................(((((...(((((((((.(((.........)))...))))))))).....(((.(((((....))))))))..)))))....)))))))))
RNaseP_S.caesia-SB22,.........((..(((((...(((.....(((((((.....)))))).(((((...((.........................(((((((((((...)))))))))..)).......((((((.......)))))).(((((((((....)))))))).)..))...))))))))))))))..))......(((((((....))))))).(((.((.((((..((((((((.((((....((.((((.....)))).)).((((((((....))))))))......)))))))))))).(((((((((....))))))))).....)))))).)))...
tmRNA_Rubr.xyla._TRW-266117_1-360,(((((((............(((((((((((.(((((((((.......))(((((.(((((((((...........(((((.............(((((.(........).)))))..(((((((..........))))))).))))).((((((........))))))))))))))).......((((.....((((((((((((((...))))))))))))))....))))......((..((((((((((((.((....)))))))))))..)))...))....(((((...................))))).......))))))))))))..))))).)))))).)))))))....
RNaseP_C.jejuni,.......(.....(((((...(((((........)))))..)))))..)..............(((((.....))))).((((....))))...........................((((....))))............((..((((....)))).))........((....))..........................(((..((((((........(......)......)))))))))...((((((((....))))))))...........(((((.........................)))))....
srp_Brev.brev._D12926,(((((((((((((((((((((((..((((.....((((....(((....)))....))))...))))....)))))).))).)))))...)))))))))....
5s_Bacillus-subtilis-5,(((((((((...((((((((...((..((((((.......)))..)))..))....)))))).)).((.((......((((((....)))))).....)).)).)))))))))..
5s_Fusarium-cerealis-8,(((((((((....((((((((....((.((((............)))).))......)))))).))((((((((....((((.((((....)))))))).)))..))))))))))))))
telomerase_AF221921.98-548,(((((((((((((((..(((((((((((.......................(((((((((.(((((((((......((((((((((................)))))))))).)))))).)))))))).))))............(((......(((((........)))))..))).......((.((.................)).))))))))...))))).)))))))))))))))((((((((.(((((.(.((((((....((((((((.((((.((((((((....))))))).)..))))))))).((((.....))))....)))))))))..))))))..)))))))).(((((....))))).........((((.......))))..(((((..(((........)))....))))).....................
srp_Baci.cere._AE017264,.((((((((((((((((((((((.(((((.....((((....(((....)))....))))...)))))...)))))).)).)))))))...))))))).....
5s_Streptococcus-agalactiae-2,...............(((((.(((..((((..(((((.........(((.......(((((...((..........))..)))))......))))))))..)))).))).))))).
RNaseP_SM-A0911,.......((((..........))))......(((((.....))))).((((....))))........................((((((((....))))))..))......(((((((.......)))))))(((.((((....)))).)))....(((....)))......((((..((((((....((((((...(((((.....)))))))))))...))))))))))..(((((((((....)))))))))....................................
5s_Helicobasidium-purpureum-1,(((((((((...((((........(((((((((..((((((.(((..(((((.....))))).))).)))))..)..)))))))))....................)))))))))))))
tRNA_tdbR00000043-Haloferax_volcanii-2246-Glu-NUC,(((((((.(((...(...((((((.....))))))...)..)))......(((((.......))))))))))))....
tRNA_tdbR00000184-Asterias_amurensis-7602-Lys-CUU,(((((((..(..............)........................................)))))))....
grp1_a.I1.e.A.capsulatus.FLs1.C1.SSU,............((((((.(((((.....))))).)..))))).((((....))))...................................(((((((((......)))))))))..((((((((..(((((((...(((......(((((((...(......(((((.......))))))((((((((((.....)))).......))))))...)))))))..........)))...)))))))((....(((((.(((.((((((((((....)))))))))).))).)))))..)).............)))))))).((..((((((.....))))))..))............(((.((((((((....))))))))..((((((((...(((.......))))))))))))))........
tmRNA_Myco.capr._D13067_1-411,(((((((((.((.......)).))))))))).............(((((((((..........)))))))))......................................(((((((((((.....(((((.......))))))))))(((((((.....)))))))..(((((((......)))))))..))))))................((((((((.....((......)).....))))))))............(((((((..................))))))).............((((((((((((((((((((...)))))))..)))))))))))))............................(((.(((((.......)))))....)))....
srp_Sola.tube._DR037645,....((((((((((((........((((((((((((((.....((((..(((.(((.((((.(((((((((.((((((.((((((((.((....)).)))))))).)))))).....(((((((................))))))).((((........))))..)))))))))..))))))).))))))).....))))))))))))))))))))))))))(((....)))..................
tRNA_tdbR00000227-Geobacillus_stearothermophilus-1422-Leu-BAA,(((((((..(((.....(((((((.(((((((.......))))))).).)))))))))(((((.......))))))))))))....
tRNA_tdbR00000475-Mus_musculus-10090-Val-IAC,(((((((...................(((((.......))))).....(((((((...))))))))))))))....
tRNA_tdbR00000424-Drosophila_melanogaster-7227-Ser-GCU,(((((((....((.((((...((((((((((.......)))))))).)))))).)).(((((.......))))))))))))....
5s_Mycoplasma-sp.-2,(((((((((...((((((((....(...(((((.......))))).....).....))))))................................)).))))))))).
srp_Stre.agal._CP000114,((((((((((((((((((.....((((....(((....)))....))))...)))).).))))))).))))))....
srp_Haem.infl._CP000672,((((((....)))))).......((((.....)))).....(((....)))..(((((((.....((..........)).....))))))).......
5s_Pseudomonas-syringae-4,((((((((((.....(((................(((((.(((.....................)))..))))).....(((((...)))))))).......))...))))))))
5s_Actinia-equina-1,(((((((((....((((((((.......((((..((....))..))))........)))))).))(((((((.....(((((.(((....))).)))))...))))))))))))))))..
tRNA_tdbR00000199-Oryctolagus_cuniculus-9986-Lys-CUU,(((((((..((((........))))....((((((.......))))))(((((.......))))))))))))....
5s_Weissella-viridescens-2,..(((((((......((((((....(..((((((.......)))))..)..).....))))))..(.......).....(((((....)))))..............)))))))...
5s_Psilotum-nudum-1,..(((((((....................(((((((....)))..)))).................(((((.((....((((((.((....))))))))...)).))))).)))))))...
tmRNA_Stre.ther._CP000024_1-350,...((((((((.((.(((.(((.................)))))).))..)))))))).........((((((....))))))..................((((...(((((.........))))).))))((((((((((((((.......)))))).))))))))....................((((((((.........))))))))..........(((((.((((((..............))))))..)))))((((((..........(.........................)..))))))....((((((((((.......))))).)..))))...
tRNA_tdbR00000012-Saccharomyces_cerevisiae-4932-Ala-IGC,((((((((.(((....)).).))))))))........((((.(((...(((((.......)))))))).))))...
5s_Tinca-tinca-1,((((((((((((.((...((((.((.(((((((((.(((((....)))).......).))))))))).)).)))).....)))))(....).((((((.....)))))))))))))))..
5s_Kondoa-malvinella-1,(((((((((....((((((((...((..((((.(......)...))))..))....)))))).))(((....(((((((((.((((....))))))))...))))).))))))))))))
RNaseP_LGW46,.......((((..........))))....((((((((...))))))))(((....))).......................((((.((...((((((((((((((..(((((..((((((.((((((((((....)))))))))).))))))..)))))..))))))))))).)))))....))))....((((((.......)))))).(((((((((....)))))))).)..........((((..(((.....)))..))))((((..(((((((...)))))))......))))................((((((((....))))))))...............((..........))((((.......)))).....
srp_Para.bras._CN241137,.(((((...)))))..............(((((((.........((((((((..(((((..(((..((..((((....))))...))..))).)))..))))).)))))..........)))))))..
5s_Meloidogyne-arenaria-3,(((((((((....((((((((...((..((((............))))..))....))))))...............(((((.(((....))).)))))....))...)))))))))...
RNaseP_M.tuberculosis,((((((((((((((((((..((.((((((((((.(((((((((......)))).))))).))).))))))).))...))))))........((((.(((((((((((...)))))))...(((((((...((.....................))(((((.......)))))...........((((((.......))))))......(((((((.((.((((((...((....))))))))..(((..((((.....((((((((.....)))))))).(((((((......((((.....))))..)))))))....)))))))...)))))))))...........(......)..))))))).((((((((((((((((...))))))))))))))))......)))).)))).....))))))))))))
tmRNA_Bact.mari._TRW-97084_1-385,.((((..............(((((((((.(((((......((((.(.(((((((((.(.....(((..(((((.......))))).))).......(((((.....)))))).)))))).)))))))(((.......)))...)...))))).)))))))))...(((((((.((.........)).))))))..)(((((.......)))))...(((((((..((((((..(((...))).))))))......)))))))(((....((((((((((((.................(((((...........)))))((((....))))((((.................)))))))))))))))).)))....)))).....
srp_Yarr.lipo._CR382127,....................((((.....((((((.(((((((....(((((...(((((...))))))))))...((((((((((((((((..(((.((((((((((.((((((.(((((((.((((....)))))..)))))).))))))........(((((((.....((.(((((....)))).).))..))))))))))))))).))..))).)))...))))))))))))).........))))))))))))).....)))).
RNaseP_P.shigelloides,.............((((....))))......((((((...)))))).((((....))))........................(((((..(((((((((...)))))).))))))..)).......((((((.......)))))).....((((....))))((((((.(((((....(((.....((((..((((......(((((((...((((.....))))))))))).....))))))))..((((((((....)))))))).....)))...)))))))))))..............
tRNA_tdbR00000434-Mycoplasma_capricolum-2095-Thr-UGU,(((((((..((((.(....).)))).(((((.......))))).....(((((.......))))))))))))....
5s_Rhabditis-tokai-1,(((((((((......((((((...((..((((............))))..))....))))))...((((((......((((..(((....)))..))))....))))))))))))))).
tRNA_tdbR00000195-Rattus_norvegicus-10116-Lys-CUN,(((((((..((((........))))....((((((.......))))))(((((.......))))))))))))....
5s_Blepharisma-japonicum-1,(((((((((.....((((((((((....((((............))))..))))...))))))..((((((......(((.(((((....)))))))).....)))))))))))))))..
5s_Christiansenia-pallida-1,...((((((....((((((((...((..((((.(......)...))))..))....)))))).))((((((......((.(.((((....))))).)).....)))))))))))).....
RNaseP_P.canadensis,..................((((((((((.........(((((((((.....))))))).)).......)))))))))).................((((((((((((((..((......)).)))))))).((((((((((....))))))))))((((....))))..((.(((((....))))).))((((.((((............(((((......)))))......))))))))))))))..((((((...((.(((....))).))...))))))...................((((((((((((.....)))))))).))))..
srp_Haem.ducr._AE017154,(((((((((((((((.(((((((((((((((((((.......))))))(((....)))..................)))))).)).)))))....)))))))))))))))...
RNaseP_CPB73,.........(((((.((....((((((((((((((((...)))))).((((......)........(.((((.................(....((((((.............))))))....)((((((.......))))))(((.(((((....)))))))).))))).....))))))))..(((..((((......(((((((..(((......)))...))))))).....)))))))...((((((((....)))))))).............)))))......)).)))))....
5s_Russula-cyanoxantha-1,..(((((((....((((((((..(((..((((((......))..))))..)))...)))))).))((((((......((.(.((((....))))).)).....)))))))))))))...
tRNA_tdbR00000395-Saccharomyces_cerevisiae-4932-Ser-GCU,.........................................................((((((.......))))))..........
5s_Halorubrum-distributum-4,..(((((((....((((((((..(((...........(((((....))))))))...)))))).))...(((((..((.((((((.((....))))))))..)))))).)..)))))))...
grp1_b.I1.e.M.anisopliae.2.C1.LSU.1921,.....................((..........)).(((((((((((((...))))))))))...((.((.((((((((.....)))))))).............))))............................(.((((((((..........)))))))).).........)))...........((((((.........))))))..(((((.(....)))))).................................................(((....((....(((((((((((.......)))))))).)))....))...)))..........................((((.((((((.((.(((.....)))...)))))))).))))(((((........(..(((.((((....)))))))).........)))))....
tRNA_tdbR00000124-Aedes_albopictus-7160-Gly-UCC,........................(((((.......)))))...((((((....))))))..........
5s_Salmonella-enterica-4,.(((((((((.....((((((((....(((((((.............))))..)))...)))))).)).((.......((((((((...)))))))).......))...)))))))))
5s_Streptomyces-coelicolor-4,...(((((((((....((((((((.....((((((((........)).))))..))....)))))).)).((.((....((((((((....))))))))....)).))..)))))))))..
tmRNA_Syne.spec._D90916_1-396,.(((((.....((((......(((.(((....))).)))............((((((........))))))..))))...)))))...............((........))..........(((((((((....((((......))))....)))))....((((....))))))))..((((((........(((.....)))..)))))).(.((.....((((((((((((((((((.......)..)))))))))................))))))))(.......))).)..............................................(...........................(((((.......)))))).......
5s_Bacillus-cereus-5,(((((((((.....((((((...((..((((((.......)))..)))..))....)))))).....(..........(((((...))))).((....)).)..))))))))).....
RNaseP_T.tumescens,....(((..(((((((........)))))))(((((...((.........................(((((((((((...)))))))))..)).......((((((.......)))))).(((((((((....)))))))).)..))...))))).)))..(((..((((.....((((((.(.(((((((....))))))).)..(((((...)))))..)))))).....))))))).(.((((((((....)))))))).).(((((....))))).(((((((.(((....))).))))))).
srp_Stap.haem._AP006716,((((((((((((((((((((((..((((.....((((....(((....)))....))))...))))....)))))).))).)))))...))))))))....
5s_Porphyromonas-gingivalis-1,....((((((.....(((((((.......(((...............)))........)))))))(...........)(..........)...............))))))
tRNA_tdbR00000129-Saccharomyces_cerevisiae-4932-Gly-GCC,(((((((..(.............(((((((.......))))))))(((((.......))))))))))))....
tmRNA_Lact.sake._AF400065_1-370,((((((((((((...((.((((.(((((.(((((.......(((((((...((.........(.........((..((((((....))))))...)).............(((((((.((((.........)))))))))))((((((((((((((.......))))))))..))))))..................)..........))....))))))).....((((((((........(((((((((.....(((..........)))....))))))))))))))))).....))))).))))).)))).))......)))))).............(((((.......))))).))))))....
srp_Nitr.mult._CP000103,((((((((((((((((((((.((((((((..(((((.....((((....(((....)))....))))..)))))...))))).))).))))...))))))))))))))))...
srp_Stre.muta._AE014879,...........(((((((((((((.((((...((((((....(((....)))....))))...)).))))))))))).)))))).................
tmRNA_Baci.G._TRW-12333_1-312,.....................................................(((((.......))))).(((((....)))))..................(((((.....))))).........(((((((.......)).))))).....((((((....))))))((((.(((((((((...))))))))).))))...............................................................................(((((((((.......)))))..)))).....
5s_Haloarcula-marismortui-2,...((((((......((((((.(((.((.((((.............)))).)).))).)))))).(((((((((......)))))))))..(((((............)))))))))))...
srp_Rals.sola._AL646063,((((((((((((((((((((((.(((((.....((((....(((....)))....))))..)))))...)))))).)))..))))..)))))))))..........
5s_Prosthecomicrobium-enhydrum-1,(((((((((((.(((((((((((....................................))))).)))).(.((....(((((((....)))))))....)).))).))))))))))).
srp_Dani.reri._EH487580,..((((((((......))))))))........((.........))..(((((((.(..(((((...(((((((....(((.(((((((((..((((....(((((((((((.(((((.(.(((((((((((.(((((.(((.(((....))).))).))))).))))........(((((..(((.((((..(((...))))).)).)))....))))).))))))).)..)))))))).))).)))))..)))).))))))))).)))))))))).....)))))..))))))))
5s_Vibrio-parahaemolyticus-5,((((((((((((((.((((((((....((((((((((......))).))))..)))...)))))).))....))))..((((((((...))))))))............)))))))))).
16s_Z.mays_domain3,........((((((...((((....)))).((((.............(((.(((.((((.....(((((((.....(........(((((..(((((((....))))))).............)))))......).(((((..(((((....))))).))))))))))))..........)))).))).)))((...((((((((....(((....)))..(((.(((..(((((.......((((((((.....)))))...((((....(((((.......))))).....))))...((........................))))).....)))))..))).)))))))))))..))...)))).....))))))....((((((..(((((((........))))))).....(.(((.((((.......(((((..........))))))))).))))...)))))).........
5s_Methanolobus-tindarius-1,(((((((((....((((((((.(...(.((((.............))))...)...))))))).))((((((((.....((((((.........))))))....)))))))))))))))))...
srp_Meth.mari._CP000745,......((((.....(..(((((((((.........)))).)))))...)...)))).((((((((((((.((.........).......).))))))))))))...............(((.(((((((((((((.(((((...(((((((....))))))).....))))).)))))))....))))))..)))(((....)))............
tRNA_tdbR00000047-Escherichia_coli-562-Glu-SUC,(((((((..((((.(....).))))((((((.......))))))...(((((.......))))))))))))....
tRNA_tdbR00000391-Escherichia_coli-562-Ser-GCU,((((((((((((....))))...(..((((((.......))))))(((((((.....))))))).)((((.......))))))))))))....
srp_Gibb.moni._GSP-334819,.((.......))....(((....(((((((.......((((.(((((((((((((..((((.((((....)))).))))((((((((((((.((((((((.((((.((((.(((((.....(((((..(....).)))))((((.................)))).......))))).....((((((((((........))))))))))..)))).))))..))))))))....)))..).))))))))..)))))))))...)))).))))...)))).)))..))).........
5s_Bacillus-anthracis-4,.(((((((((...((((((((...((..((((((.......)))..)))..))....)))))).)).((..........(((((...))))).((....)).)).))))))))).....
16s_C.reinhardtii.mito_domain4,...((((((....)))).)).............(((((.(((.....................)))..)))))..........................................
5s_Bacillus-cereus-4,((((((((((...((((((((...((..((((((.......)))..)))..))....)))))).)).((..........(((((...))))).((....)).)).))))))))))....
5s_Wolbachia-endosymbiont-of-D.-melanogaster-1,(((((((((((....((.((((.....(((((((..(.......)..))))..))).....)))).)).........((((.........)))).....))))))))))).
5s_Bacteroides-fragilis-3,........((((((.......(((...............)))........))))))...............................................
srp_Ence.cuni._AL590449,((((.(...((((((.(((((.((((((((((((((((((.(((((.((((....)))).))))).)))))........(((((...((.(((....(((....)))....))).)).)))))))))))).))).)))))))..).))))))).))))....
5s_Xanthomonas-campestris-1,((((((((((.....((((((((....(((((((((.......))..))))..)))...)))))).))(((.((....(((((((....)))))))....)).)))..)))))))))).
grp1_a.I1.e.Staurastrum.sp.M753.C1.SSU.1506,.....((.((.......)).))(((((((((.....(((((((.....((((((..((....)).)))))).....)))........((((.(((((((((((((((...)))))))))))...(((((((..(((((((....((((....((((.(((((((((..((((..((((((.........))))))..))))..((((((......))))))....)))).....))))).))))...))))...)))))))....(((((((((...))))))))).................)))))))(((((((((((((......)))))))))))))......)))))))))))).....)))))))))......((((((.....))))))..................
srp_Tric.vagi._GSP-5722-2,.((((((((((.......))))))))..............))...(((((((((...((((....(((((((.........(((((.(((((.....((((((..(((((..(((((((((((((((((.((.((((((....)))))).)).)))))))).......(((((.....((......(((.....)))....)).....))))).))))))))))....)))).....))))))..))))).....))))).....)))))))....))))...)))))))))..............
5s_Vibrio-parahaemolyticus-2,.(((((((((((((.((((((((....(((((((.............))))..)))...))))...))))..))))..((((((((...))))))))............)))))))))..
5s_Streptomyces-purpureus-1,..(((((((((.....(((..(((.....)))(((....(((((....))))).....))).....)))((.((....((((((((....))))))))....)).))..)))))))))..
srp_Meth.bark._CP000099,((.(((((((..((((((((.(((((((...........((((..............)))).......)))..)))....((.(((...((((..((((.((((.(((((..(......((((((((((((...((((((((.((((((.(((((((((....))))))))).))))))....((((((.....((((....(((....)))....))))..)))))))).))))))....))))))...))))))...)..))))).))))....))))..))))...))).)).).))))).)))..)))))))))..
5s_Salmonella-enterica-1,((((((((((..(.......)...........((((((((((..................((....))..........))))))))))...(...((....)).)....)))))))))).
srp_Azoa.spec._CR555306,...((((((((.(((((((((((((((((((.....((((....(((....)))....))))..))))))..)))))).))).))))...)))))))).............
srp_Heli.pylo._BD010626,.........(...(((((((((..((((((..((.((..................)).)).))))))..)))))).)))....)...............
tmRNA_Fuso.nucl._AE009951_1-344,(((((((..........((((((((............(((.(((((.....))))).))).......(((.......(((((.........................(((((.......)))))((((((((((.(((((.........))))).))).)))))))................((((((((...........)))))))).........))))).......)))..)))))))).((((((((........(((((((...............((......))..............)))))))..(....)....)))))))))))))))....
tmRNA_Dein.radi._AE001939_1-346,.(((....))).(..............)..........(((......((((((.......)))))).........)))...((((......))))..............(((((((.....)))))))((((..(((((..(((........)))..)))))..))))...........((.....((((((....((((((((..............)))))))).....)))))((........(((((((.(((...............)))..))))))).......)).............).....))...((..(((((.......)))))..))....
RNaseP_S.dairensis,.................(.............(((((..........(((((...(((....)))...))))).........)))))..)..........................((.((((((....)))))).))(((((((.(...((((.(((((...((((((....))))))))...))).)))).......).))))))).........((((((((.......(((((....))))).......))))))))...............((((((((((((.((.(....((((((.((((..((((...))))..)))).))).)))...).)))))))).))))))...((((((((((.(((.......))))))))))).))...........((((..((.(((((((.......)))))))..))))))........................
srp_Baci.poly._D11421,...(((.(((((((((((..(((((.(((....))))))))....)))))).))))).))(((....((((((...(((((((.(((((((((.(....(((((((.((((((......((((((((((((((((((((((.(((((.....((((....(((....)))....))))...)))))...)))))).)).)))))))...)))))))...))).))))))))))....)))))))))))))))))...))))))....)))).
grp1_a.I1.e.S.paniceum.UNK.SSU.1210,...((((((((((((((........))))))))))...)))).....(((((((......)))))))(((((((..(((((((..(...((((..((.(((((.((((((....)))))).))))).))..))))((((((((((....)))))))))).....).....)))))))...(.((((........))))))))))))..............(((((((....))))))).((((....)))).........
srp_Orni.anat._GSP-9258,..((((((((......)))))))).....(((((..(((((....))))))))))....(((((...(((((((....((((((((((((..(((((......(((((((((.(((((.(.(((((((((((.(((((((((((((....))))))))))))).)))).....((((......(((.(((.....((....))).)).))).....)))).))))))).)..))))))))...))))))...))))).))))))))))))))))))).....)))))((.....))......
tmRNA_Noca.farc._AP006618_1-368,(((((((....(((....((((....(((..(((((((....((((((((((............))))).......(((((...........((((.(((....))).)))).....((((.(((((.....)))))))))((((((((((((((((((.........))))))).)))))))...(((...(((....(((((((.(((.......))).)))))))....)))...))).....(((((....((((((.............))))))))))).....))))..)))))......)))))......)))))))))))))).....)))(((((.......))))))))))))....
grp1_a.I1.m.S.pombe.B1.OX1,.........................((((((.((.......((((.......)))))).))))))..............((.((((((..(((((((((((...............................)))))..))))))..)))))).))..........(.................((.........))..............)...................((((((...(.(.((((((((....)))))))).).)))))))...(((((((((......))))))))).(....(((((((.........))))))).......).....
5s_Shigella-flexneri-2,(((((((((.....((((((((....(((((((.............))))..)))...)))))).)).((.((....((((((((...))))))))....)).))...)))))))))..
tmRNA_Syne.spec._AB003477_1-394,(((((((..................(((((.....)))))........(((((((((........)))))).........)))........(((((((..((((......)))).((((((((((..((((((....))))))(((((..(.......((((.(((((((((((((((((.((((...........)))).)))))).................)))))))).((((.(((((((.....((.......)).....)))))))......((((((((......))))))))..)))).))).)))).....)...)))))......))))))))))))))))).............(((((.......))))))))))))....
tRNA_tdbR00000094-Bombyx_mori-7091-Phe-AA,((((((((........(((((((((....((((...........))))....))))..))))).))))))))....
tRNA_tdbR00000494-Saccharomyces_cerevisiae-4932-Trp-BCA,(((((((.(((((.......)))))(((((.......))))).....(((((.......))))))))))))....
5s_Mycoplasma-gallisepticum-3,.((((((......((((((((..(((..((((.............))))..)))...))))))))...........((....)).............)))))).........
tmRNA_Haem.somn._CP000436_1-367,.((((((((((((.......)))))))))).....))..(((......((((((.(....))))))).......)))...........((((....))))..........(...(((((.........)))))....)((((((((((((..(((........)))..)))))....)))))........................(((((....))))).........((...............)).........(((.(((........))).)))..........................................))............(((.(((((.......)))))....)))....
5s_Chlamydia-muridarum-1,(((((((((..................((...(((((((.(((..(((((.(.....).))))))))..)))))))((((((......)))))).......))..))))))))).
5s_Vibrio-adaptatus-1,.(((((((((((............((((.((......(((((........(((((......)))......)))))))..((((((((...))))))))....)).))))))))))))))).
5s_Agaricostilbum-pulcherrimum-1,(((((((((....((((((((.......((((............))))........)))))).))((((((......(((((.(((....)))))))).....))).))))))))))))
5s_Cerastoderma-glaucum-1,(((((((((....((((((((..(((..((((..((....))..))))..)))...)))))).))(((((((...(.(((((.(((....))).))))).).))))))))))))))))..
srp_Proc.mari._AE017165,.((((((((.((((((((((.(...((((...((((((....)))))))))).).))))....(.....).........))))))..)))))))).....
tmRNA_Stre.pneu._TRW-216600_1-348,...((((((((..................(((((.......))..)))..)))))))).........((((((....))))))................(((((((...((((.........)))).)))))))..............((((..........(((((((........(((((.....((((((((.........))))))))..............))))).......)))))))..........)))).(((.................)))...........((......))............(((.(((((.......)))))....)))....
5s_Vibrio-parahaemolyticus-1,.(((((((((((((.((((((((....(((((((.............))))..)))...))))...))))..))))..((((((((...))))))))............)))))))))..
srp_Leis.aeth._AY722730,....(((((..(((((...(((((((....)))))))..).)))).))))...)....
tRNA_tdbR00000027-Hordeum_vulgare-4513-Asp-GUC,.......................................(((((..((((((((.......)))).)))).))))).
5s_Streptococcus-agalactiae-1,...............(((((.(((..((((..(((((.........(((.......(((((...((..........))..)))))......))))))))..)))).))).))))).
16s_M.polymorpha_domain3,........................(((((((((((((.(.(((.((((((..........)))))).))))..)))))).)))))))(.((((((((.............)))))))).)...............((((((((((......((((((.....(((((((......(..(((((....)))))...)((((....)))).................)))))))....................))))))...........))))))))))..(((((((...((((((.(((((....)))))))))))...))))))).........((((((..((((((((((((((((((...(((.(((......)))...)))...(((((.(.......).)))))))))))))....(((((........)))))...))).))))))).......)))))).................
5s_Pichia-jadinii-2,(((((((((....((((((((....(...(................)....).....)))))).))((((((.......(((((.(((....)))))))).....))))))))))))))).
srp_Cani.spec._SDB-9616,..((((((((......))))))))....(((........))).....(((((.((.(..(((((((.((.((((....(((((.(((((((.(((((.(((((((((((....)(((......((...((((.(((((..((((((....))))))..))))).))))))........)))......)))).)))))).......((((((......(((((((((....))).))))))....))))))..)))))))))))).))))))))).))..)).)))))..).))))))).
5s_Photobacterium-profundum-3,...((((((((.....((((((((....(((((((.............))))..)))...)))))).)).(........((((((((...))))))))........)...))))))))
tRNA_tdbR00000235-Neurospora_crassa-5141-Leu-NAA,(((((((...................(((((.......)))))..............(((((.......))))))))))))....
16s_H.volcanii_domain4,.....((.(.((((.(((..(((((((((((((..(((((((....)))))))..)))))))))))))..))).))))..).))........((((((((((....))))))))))............
5s_Methanosarcina-mazei-2,(((((((((((....((((((((.(..((.((((.............)))).))....)))))).)))(.(((........((((((.((....)))))))).......))).))))))))))))....
5s_Escherichia-coli-13,...(((((((....(((((((((....(((((((.............))))..)))...)))))).)))((.......((((((((...)))))))).......))...))))))).
srp_Lyco.escu._Z46745,..(((((((........)))))))......................(((((((..((((((((....(((..(((((((((((((((((.......((((((((.(((.((((.(((((((((.((((((.((((((((.((....)).)))))))).)))))).....(((((((...((......))...))))))).((((.(....).))))..)))))))))..)))))))....))))))))...))))))))))))).....))))..)))...).)))))))..)))))))....
5s_Vitreoscilla-beggiatoides-1,.(((((((((.....(((((((.....(((((((.............))))..)))....))))).))(((.((....(((((((....)))))))....)).)))..))))))))).
tRNA_tdbR00000016-Homo_sapiens-9606-Ala-IGC,((.......((((........)))).(((((.......)))))(((..(((((.......)))))..)))))....
srp_Anab.vari._CP000117,(((((((((.((((((((((((((..(((.....((((....(((....)))....))))...)))....)))))))...))))))).)))))))))....
srp_Stap.sapr._AP008934,((((((((((((((((((((((..((((.....((((....(((....)))....))))...))))....)))))).))).)))))...))))))))....
tRNA_tdbR00000464-Saccharomyces_cerevisiae-4932-Val-IAC,(((((((.................((.(((((.......)))))..)).(((((.......))))))))))))....
tRNA_tdbR00000573-Leishmania_tarentolae-5689-Gln-3UG,(((((((..(((..........)))((((((.......))))))...(((((.......)))))))))))).
5s_Fusarium-lunulosporum-2,(((((((((....((((((((......(((((............))))...).....)))))).))((((((((....(((.(((((....)))))))).)))))..))))))))))))
